proposed_sku,official_name,proposed_name,brand,manufacturer,line,flavor,flavor_key,volume_ml,volume_text,package_type,package_code,carbonation,category,category_slug,category_id,category_status,source_url,source_image_url,image_path,image_match_status,image_source,image_width,image_height,image_mime,source_image_sha256,processed_sha256,duplicate_status,match_reason,existing_product_id,existing_sku,existing_name,final_decision,final_status,final_reason,review_status,review_reason,confidence,notes,wp_slug,sales_status,price_amount,orderable,availability,units_per_package
IRIB-NEKTAR-YABLOCHNO-ABRIKOSOVYY-750-GLASS,Яблочно-абрикосовый нектар,"Нектар Ириб Яблочно-абрикосовый, 750 мл, стекло",Ириб,ООО «ИРИБ»,NEKTAR,Яблочно-абрикосовый,YABLOCHNO-ABRIKOSOVYY,750,750 мл,стекло,GLASS,,Нектар,nektar,46d78cfd-6749-441c-9b27-c7237552cad8,mapped,https://irib.su/product/yablochno-abrikosovyj-nektar/,https://irib.su/wp-content/uploads/2020/04/yablochno-abrikosovyi-075-PhotoRoom-1.png,artifacts/irib-import/2026-08-05T14-12-48-411Z-final/processed/IRIB-NEKTAR-YABLOCHNO-ABRIKOSOVYY-750-GLASS.webp,exact_low_res,wp_attachment_volume_filename,126,366,image/png,5bd889a3afe2891346bc4c68c01af34e869429c24bd1717f5a7649a3090dc179,6808495078ebe2c2c7059381f6bb0c741160eba9c349666482cea2891da5d28d,probable_match,weak_flavor_token_overlap,4a48893a-5c54-4b40-8409-7fafd5878bd6,ZY-IRIB-750-GLASS-002,"Нектар Ириб ст/б 0,75л Абрикосовый",keep_manual,manual,weak_flavor_token_overlap,manual,weak_flavor_token_overlap,low,multi_volume_image_unassigned; image_from_attachment_filename,yablochno-abrikosovyj-nektar,showcase,,false,on_order,1
IRIB-PROFI-SPORT-BCAA-APELSIN-500-PET,PROFI SPORT BCAA,"PROFI SPORT BCAA Апельсин, 500 мл, ПЭТ",PROFI SPORT,ООО «ИРИБ»,PROFI-SPORT,BCAA Апельсин,BCAA-APELSIN,500,500 мл,ПЭТ,PET,негазированный,,,,manual,https://irib.su/product/bacaa/,https://irib.su/wp-content/uploads/2021/01/profi-zheltyi-PhotoRoom-2.png,artifacts/irib-import/2026-08-05T14-12-48-411Z-final/processed/IRIB-PROFI-SPORT-BCAA-APELSIN-500-PET.webp,exact_low_res,stage1_featured_or_assigned,95,366,image/png,f9b9fdd4fb6e0a0ff43ed096769f3bf34f065c667f76e13cb1be5b959163bf8c,8bac6514a16bbad175be64581a1fc284b699199d7ac719d5b7b40502b1e91a54,new_product,no_production_overlap,,,,keep_manual,manual,category_manual,manual,category_manual,low,category_manual:sports_bcaa,bacaa,showcase,,false,on_order,1
IRIB-PROFI-SPORT-BCAA-CHERNIKA-UNKNOWN-PET,PROFI SPORT BCAA «Черника»,PROFI SPORT BCAA Черника,PROFI SPORT,ООО «ИРИБ»,PROFI-SPORT,BCAA Черника,BCAA-CHERNIKA,,,ПЭТ,PET,негазированный,,,,manual,https://irib.su/product/profi-sport-bcaa-chernika/,https://irib.su/wp-content/uploads/2024/02/chernika-bcaa-min.webp,artifacts/irib-import/2026-08-05T14-12-48-411Z-final/processed/IRIB-PROFI-SPORT-BCAA-CHERNIKA-UNKNOWN-PET.webp,exact_low_res,stage1_featured_or_assigned,92,360,image/webp,f440377e2ae5bfba3733207738b6ac804860f4e9485574027e14b5971d47a306,c4bf6da1528f27de6bf8514008e4dd3638ce32e887d29d956b0e42d42f9d0eae,new_product,no_production_overlap,,,,keep_manual,manual,volume_unknown; category_manual,manual,volume_unknown; category_manual,low,category_manual:sports_bcaa; volume_unknown,profi-sport-bcaa-chernika,showcase,,false,on_order,1
IRIB-PROFI-SPORT-ENERGY-GUARANA-UNKNOWN-PET,PROFI SPORT ENERGY со вкусом гуарана,PROFI SPORT Energy Гуарана,PROFI SPORT,ООО «ИРИБ»,PROFI-SPORT,Energy Гуарана,ENERGY-GUARANA,,,ПЭТ,PET,негазированный,Энергетические напитки,energeticheskie-napitki,a3f3ce9e-00db-4cb4-961d-54e48343b03d,mapped,https://irib.su/product/profi-sport-energy-so-vkusom-guarana/,https://irib.su/wp-content/uploads/2025/02/guarana-kon-1.png,artifacts/irib-import/2026-08-05T14-12-48-411Z-final/processed/IRIB-PROFI-SPORT-ENERGY-GUARANA-UNKNOWN-PET.webp,exact_low_res,stage1_featured_or_assigned,92,360,image/png,fb96247f9f3ce45fd3deacb5bc83539e538e8c707bd6bd9b7f800a2ced4fdd6b,0edc69b671b16ec94ea19136508457833f6356ee81062b0d79438c58189d7d16,new_product,no_production_overlap,,,,keep_manual,manual,volume_unknown,manual,volume_unknown,low,volume_unknown,profi-sport-energy-so-vkusom-guarana,showcase,,false,on_order,1
IRIB-PROFI-SPORT-ISOTONIC-GUAVA-500-PET,PROFI SPORT ISOTONIC,"PROFI SPORT Isotonic Гуава, 500 мл, ПЭТ",PROFI SPORT,ООО «ИРИБ»,PROFI-SPORT,Isotonic Гуава,ISOTONIC-GUAVA,500,500 мл,ПЭТ,PET,негазированный,,,,manual,https://irib.su/product/isotonic/,https://irib.su/wp-content/uploads/2021/01/profi-goluboi-PhotoRoom-2.png,artifacts/irib-import/2026-08-05T14-12-48-411Z-final/processed/IRIB-PROFI-SPORT-ISOTONIC-GUAVA-500-PET.webp,exact_low_res,stage1_featured_or_assigned,96,366,image/png,f22d1bb05cc8589584a4d486c256497c61d66d7cd72bc955c2be87b433225688,f4fdf207c4f28ca888db5609ca079f5d3cd0d92f900dd586a5cd70c94170f8e4,new_product,no_production_overlap,,,,keep_manual,manual,category_manual,manual,category_manual,low,category_manual:sports_isotonic,isotonic,showcase,,false,on_order,1
IRIB-PROFI-SPORT-L-CARNITINE-UNKNOWN-PET,PROFI SPORT L_CARNITINE,PROFI SPORT L-Carnitine,PROFI SPORT,ООО «ИРИБ»,PROFI-SPORT,L-Carnitine,L-CARNITINE,,,ПЭТ,PET,негазированный,,,,manual,https://irib.su/product/l_carnitine/,https://irib.su/wp-content/uploads/2021/01/profi-krasnaya-PhotoRoom-2.png,artifacts/irib-import/2026-08-05T14-12-48-411Z-final/processed/IRIB-PROFI-SPORT-L-CARNITINE-UNKNOWN-PET.webp,exact_low_res,stage1_featured_or_assigned,96,366,image/png,1a1392d09d3e2853d4469fdd23b794955fa6e472e024ca069d1f84a0ce732fee,0dcd9b4c94223934607fe760b65a6d8a69a0b21e7ba6d6476071a39320db125e,new_product,no_production_overlap,,,,keep_manual,manual,volume_unknown; category_manual,manual,volume_unknown; category_manual,low,category_manual:sports_carnitine; volume_unknown,l_carnitine,showcase,,false,on_order,1
IRIB-SELESTA-TARHUN-UNKNOWN-GLASS,Тархун,Selesta Тархун,Selesta,ООО «ИРИБ»,SELESTA,Тархун,TARHUN,,,стекло,GLASS,,Лимонады,limonady,a8af36d2-ef7a-49ce-8aea-42fdf99359ae,mapped,https://irib.su/product/tarhun/,https://irib.su/wp-content/uploads/2020/04/selesta-tarhun366.png,artifacts/irib-import/2026-08-05T14-12-48-411Z-final/processed/IRIB-SELESTA-TARHUN-UNKNOWN-GLASS.webp,exact_low_res,stage1_featured_or_assigned,111,366,image/png,8b1b0e92506bd2839659733619bbdf4ead9c4d7af5bbce5213e38e8147beec90,b25b26eb6b64195ce2e1a697c848fa278d4e8fe01efcc84fad0c0c9cbced4cd1,new_product,no_production_overlap,,,,keep_manual,manual,volume_unknown,manual,volume_unknown,low,volume_unknown,tarhun,showcase,,false,on_order,1
IRIB-SOK-APELSINOVYY-330-GLASS,Апельсиновый сок,"Сок Ириб Апельсиновый, 330 мл, стекло",Ириб,ООО «ИРИБ»,SOK,Апельсиновый,APELSINOVYY,330,330 мл,стекло,GLASS,,Сок,sok,32a861a6-7c39-4329-b17c-09d3a420f7c2,mapped,https://irib.su/product/apelsinovyj-sok/,,,missing,missing,,,,,,probable_match,same_flavor_package_diff_volume,25afb80e-53f2-4003-aeeb-83ccc16887c1,ZY-IRIB-750-GLASS-007,"Сок Ириб ст/б 0,75л Апельсиновый 100%",keep_manual,manual,same_flavor_package_diff_volume,manual,same_flavor_package_diff_volume,low,multi_volume_image_unassigned,apelsinovyj-sok,showcase,,false,on_order,1
IRIB-SOK-APELSINOVYY-500-GLASS,Апельсиновый сок,"Сок Ириб Апельсиновый, 500 мл, стекло",Ириб,ООО «ИРИБ»,SOK,Апельсиновый,APELSINOVYY,500,500 мл,стекло,GLASS,,Сок,sok,32a861a6-7c39-4329-b17c-09d3a420f7c2,mapped,https://irib.su/product/apelsinovyj-sok/,,,missing,missing,,,,,,probable_match,same_flavor_package_diff_volume,25afb80e-53f2-4003-aeeb-83ccc16887c1,ZY-IRIB-750-GLASS-007,"Сок Ириб ст/б 0,75л Апельсиновый 100%",keep_manual,manual,same_flavor_package_diff_volume,manual,same_flavor_package_diff_volume,low,multi_volume_image_unassigned,apelsinovyj-sok,showcase,,false,on_order,1
IRIB-SOK-GRANATOVYY-500-GLASS,Гранатовый сок,"Сок Ириб Гранатовый, 500 мл, стекло",Ириб,ООО «ИРИБ»,SOK,Гранатовый,GRANATOVYY,500,500 мл,стекло,GLASS,,Сок,sok,32a861a6-7c39-4329-b17c-09d3a420f7c2,mapped,https://irib.su/product/granatovyj-sok/,,,missing,missing,,,,,,probable_match,same_flavor_package_diff_volume,cf2c5a75-a9af-408e-8d1d-9c4e76f31906,ZY-IRIB-750-GLASS-001,"Сок Ириб ст/б 0,75л Гранатовый 100%",keep_manual,manual,same_flavor_package_diff_volume,manual,same_flavor_package_diff_volume,low,multi_volume_image_unassigned,granatovyj-sok,showcase,,false,on_order,1
IRIB-SOK-MULTIFRUKTOVYY-330-GLASS,Мультифруктовый сок,"Сок Ириб Мультифруктовый, 330 мл, стекло",Ириб,ООО «ИРИБ»,SOK,Мультифруктовый,MULTIFRUKTOVYY,330,330 мл,стекло,GLASS,,Сок,sok,32a861a6-7c39-4329-b17c-09d3a420f7c2,mapped,https://irib.su/product/multifruktovyj-sok/,,,missing,missing,,,,,,new_product,no_production_overlap,,,,keep_manual,manual,missing_image; multi_volume_unconfirmed; volume_image_unconfirmed,manual,missing_image; multi_volume_unconfirmed; volume_image_unconfirmed,low,multi_volume_image_unassigned,multifruktovyj-sok,showcase,,false,on_order,1
IRIB-SOK-MULTIFRUKTOVYY-500-GLASS,Мультифруктовый сок,"Сок Ириб Мультифруктовый, 500 мл, стекло",Ириб,ООО «ИРИБ»,SOK,Мультифруктовый,MULTIFRUKTOVYY,500,500 мл,стекло,GLASS,,Сок,sok,32a861a6-7c39-4329-b17c-09d3a420f7c2,mapped,https://irib.su/product/multifruktovyj-sok/,,,missing,missing,,,,,,new_product,no_production_overlap,,,,keep_manual,manual,missing_image; multi_volume_unconfirmed; volume_image_unconfirmed,manual,missing_image; multi_volume_unconfirmed; volume_image_unconfirmed,low,multi_volume_image_unassigned,multifruktovyj-sok,showcase,,false,on_order,1
IRIB-SOK-VINOGRADNYY-330-GLASS,Виноградный сок,"Сок Ириб Виноградный, 330 мл, стекло",Ириб,ООО «ИРИБ»,SOK,Виноградный,VINOGRADNYY,330,330 мл,стекло,GLASS,,Сок,sok,32a861a6-7c39-4329-b17c-09d3a420f7c2,mapped,https://irib.su/product/vinogradnyj-sok/,,,missing,missing,,,,,,probable_match,same_flavor_package_diff_volume,444d222a-b689-4fc9-a288-d22b8472fa3e,ZY-IRIB-750-GLASS-008,"Сок Ириб ст/б 0,75л виноградный красный 100%",keep_manual,manual,same_flavor_package_diff_volume,manual,same_flavor_package_diff_volume,low,multi_volume_image_unassigned,vinogradnyj-sok,showcase,,false,on_order,1
IRIB-SOK-VINOGRADNYY-500-GLASS,Виноградный сок,"Сок Ириб Виноградный, 500 мл, стекло",Ириб,ООО «ИРИБ»,SOK,Виноградный,VINOGRADNYY,500,500 мл,стекло,GLASS,,Сок,sok,32a861a6-7c39-4329-b17c-09d3a420f7c2,mapped,https://irib.su/product/vinogradnyj-sok/,,,missing,missing,,,,,,probable_match,same_flavor_package_diff_volume,444d222a-b689-4fc9-a288-d22b8472fa3e,ZY-IRIB-750-GLASS-008,"Сок Ириб ст/б 0,75л виноградный красный 100%",keep_manual,manual,same_flavor_package_diff_volume,manual,same_flavor_package_diff_volume,low,multi_volume_image_unassigned,vinogradnyj-sok,showcase,,false,on_order,1
IRIB-TALIH-SPORT-GRANAT-600-PET,Талих Спорт «Гранат»,"Талих Гранат, 600 мл, ПЭТ",Талих,ООО «ИРИБ»,TALIH-SPORT,Гранат,GRANAT,600,600 мл,ПЭТ,PET,,Газированные напитки,gazirovannye-napitki,a98cf12f-e064-4b67-93ef-0a9fdb47bb71,mapped,https://irib.su/product/818/,https://irib.su/wp-content/uploads/2022/08/Talih-sport-granat-06.png,artifacts/irib-import/2026-08-05T14-12-48-411Z-final/processed/IRIB-TALIH-SPORT-GRANAT-600-PET.webp,exact,wp_attachment_volume_filename,280,926,image/png,93337f60ca7eac4cef005105d320cad9bffa28db9cf8de46cccd8e1226fc1ee2,31e547e13bbf8bc9839c47f0488c81b9d6fd01b382c20f849f2bcec05ef217a1,new_product,no_production_overlap,,,,conflict,manual,conflict,manual,conflict,low,title_excerpt_flavor_conflict; image_from_attachment_filename,818,showcase,,false,on_order,1
